,id,identifier,formula,temperature,energy,volume,⟨S²σ⟩p,⟨S²σ⟩n,κₑᵉ
1713,5e5ec7ffaa1573695a05c137,mp-30719,Mg2Hg,300,-16.46178931,259.99762393959134,3202.76,3.20285,1646240000.0
1714,5e5ec7ffaa1573695a05c138,mp-25460,Li3CuPCO7,300,-165.84386755,269.3075496792827,3331.68,3.41256,4141.76
1715,5e5ec7ffaa1573695a05c139,mp-690789,K3ReH6,300,-36.44955794,162.04197133338204,7204.99,7.20343,19123500.0
1718,5e5ec800aa1573695a05c13c,mp-28990,Bi2Te4O11,300,-375.88255146,1102.8899209447939,1195.35,5.53333,312.921
1720,5e5ec800aa1573695a05c13e,mp-571261,Pu,300,-28.51982979,35.1910462831648,17753.2,17.7536,1149720000.0
1721,5e5ec800aa1573695a05c13f,mp-557719,PbS,300,-35.18599387,591.9935362801772,26253.8,24.4259,1296.21
1722,5e5ec800aa1573695a05c140,mp-17375,K2Na3TlO4,300,-160.88989502,712.3264679644486,574.058,9.53912,1407.97
1723,5e5ec800aa1573695a05c141,mp-19359,NaFeO2,300,-23.25327385,44.06133847770933,3777.57,6.2375,289.018
1724,5e5ec800aa1573695a05c142,mp-21583,Sc(US2)3,300,-322.11998679,822.1980447624425,2085.3,2.08512,23564900.0
1725,5e5ec801aa1573695a05c143,mp-27634,TiBr4,300,-82.35630285,918.0427986088354,676.741,0.378031,3.21903
1727,5e5ec801aa1573695a05c145,mp-22585,GeRh2,300,-82.90008905,172.43314824282538,5627.12,5.62698,357172000.0
1728,5e5ec801aa1573695a05c146,mp-2147,SrGe,300,-15.10138311,117.59809264272702,14754.2,14.7634,346678000.0
1729,5e5ec801aa1573695a05c147,mp-27798,B4H5,300,-709.78303795,1454.2124614861937,769.34,2.58937,86.1669
1730,5e5ec801aa1573695a05c148,mp-683910,Ag7P3S11,300,-339.95161641,1830.845289957377,1344.88,10.778,1803.08
1731,5e5ec801aa1573695a05c149,mp-621924,BaCdGaF7,300,-192.52864536,587.1677652519093,273.229,8.6145,974.111
1732,5e5ec801aa1573695a05c14a,mp-697170,MgH6(BrN)2,300,-200.31850976,580.829773045225,1815.87,10.0147,1559.14
1734,5e5ec802aa1573695a05c14c,mp-768341,Ba2YBr7,300,-167.18305685,1716.526650374481,1352.68,3.36941,157.07
1735,5e5ec802aa1573695a05c14d,mp-29417,Na3ScBr6,300,-73.10745727,628.7877518361867,2055.71,0.882976,8.27616
1738,5e5ec802aa1573695a05c150,mp-733848,CdRe2H8C2(N2O5)2,300,-720.77131303,1375.0640317149514,387.94,1.43282,48.901
1741,5e5ec803aa1573695a05c153,mp-16505,La3Al11,300,-61.51596674,296.00541619220843,1351.42,1.3515,430344000.0
1742,5e5ec803aa1573695a05c154,mp-754605,LiLuO2,300,-56.9896493,95.71388880571588,4418.38,9.52965,1213.46
1743,5e5ec803aa1573695a05c155,mp-19438,LiMnO4,300,-69.71982885,155.12406921446168,3051.96,4.95201,304.874
1744,5e5ec803aa1573695a05c156,mp-19247,ScVO4,300,-98.01768742,146.3762485889241,2181.77,6.05381,427.092
1745,5e5ec803aa1573695a05c157,mp-570005,SbBr3,300,-45.85998189,648.5034121446818,3744.93,8.44112,599.995
1746,5e5ec803aa1573695a05c158,mp-11603,KNd2CuS4,300,-88.61749639,398.37277707275075,4666.84,10.034,764.159
1747,5e5ec803aa1573695a05c159,mp-767523,Na2SmPCO7,300,-169.51175881,347.1556413784011,364.414,8.47396,919.076
1749,5e5ec804aa1573695a05c15b,mp-675918,Li9CrN5,300,-154.83175563,276.77644863583356,2310.63,2.60108,131.956
1750,5e5ec804aa1573695a05c15c,mp-19224,Ca3MnZnO6,300,-139.4000551,264.0854781391859,3527.1,2.95435,149.455
1751,5e5ec804aa1573695a05c15d,mp-1878,HfBe13,300,-122.0623593,246.75050644899665,340.569,0.340578,881344000.0
1753,5e5ec804aa1573695a05c15f,mp-768315,Mg(IO3)2,300,-169.24506149,529.2127463041768,2955.57,6.91899,360.726
1755,5e5ec805aa1573695a05c161,mp-694958,Na2Li5Al7Si29O72,300,-868.32844918,2489.1912606003534,137.929,5.37758,389.115
1756,5e5ec805aa1573695a05c162,mp-779662,Zr5Sn3O,300,-138.04865182,362.27087171660884,33538.7,33.5438,343483000.0
1757,5e5ec805aa1573695a05c163,mp-754409,HoBO3,300,-83.41568566,119.95585160719291,2393.99,8.80375,1152.18
1758,5e5ec805aa1573695a05c164,mp-770175,Li2Mn3FeO8,300,-187.9336474,285.1224692842393,14819.8,14.8424,24729500.0
1760,5e5ec805aa1573695a05c166,mp-675367,Nb3IrS8,300,-164.34945535,502.35499172323625,5535.56,5.53446,170250000.0
1761,5e5ec805aa1573695a05c167,mp-675462,Mo2RuSe4,300,-195.8317091,612.7254632222059,9915.3,8.77917,704.836
1762,5e5ec805aa1573695a05c168,mp-556880,SiO2,300,-93.2187907,179.23243254449127,1613.24,8.8549,990.126
1763,5e5ec806aa1573695a05c169,mp-612,PS,300,-78.51101577,492.80878643379737,4366.32,3.9095,220.49
1764,5e5ec806aa1573695a05c16a,mp-32711,SrBr2,300,-113.68791769,1003.0772773461516,554.816,10.7442,1461.69
1765,5e5ec806aa1573695a05c16b,mp-11250,Mg2Au,300,-287.62292227,2096.80581326623,6261.58,6.26153,1907090000.0
1768,5e5ec806aa1573695a05c16e,mp-770190,Li4V2Si(PO6)2,300,-292.86233749,472.0403677960958,490.903,1.48951,83.8307
1769,5e5ec806aa1573695a05c16f,mp-21093,SrPb,300,-12.97956309,150.2055604557782,11808.6,11.8109,431595000.0
1771,5e5ec806aa1573695a05c171,mp-779274,Mn4O7F,300,-167.5630728,242.5081188568427,15742.8,15.759,22837800.0
1772,5e5ec807aa1573695a05c172,mp-30669,ThGa,300,-91.98058663,412.7278737204774,43980.0,43.978,476564000.0
1773,5e5ec807aa1573695a05c173,mp-770762,La7(FeO8)2,300,-188.99768502,371.1808627502498,36584.0,36.5535,12879000.0
1774,5e5ec807aa1573695a05c174,mp-8950,NdAsPd,300,-36.30543972,130.63466948314453,27388.8,27.403,115776000.0
1775,5e5ec807aa1573695a05c175,mp-571587,Na2LiN,300,-23.52964454,102.08146489523813,800.201,10.5758,1801.78
1776,5e5ec807aa1573695a05c176,mp-9085,CsTbS2,300,-21.07575734,118.94495907009056,7674.28,15.4491,908.547
1777,5e5ec807aa1573695a05c177,mp-570007,SmOs2,300,-110.98974598,223.62764819698603,52540.9,52.5438,761823000.0
1778,5e5ec807aa1573695a05c178,mp-569529,Ba2Bi3,300,-19.39829468,200.87951987854714,23018.9,23.0108,641761000.0
1780,5e5ec808aa1573695a05c17a,mp-560450,Sb2SNF11,300,-277.50878941,1048.1693377484328,144.179,0.656878,19.9175
1781,5e5ec808aa1573695a05c17b,mp-28623,Li4Ge5O12,300,-257.10538683,437.0422920525404,318.201,9.49468,1259.49
1782,5e5ec808aa1573695a05c17c,mp-570558,Rb2NbCl6,300,-37.66758762,274.06499571361394,5764.46,5.7658,31992400.0
1783,5e5ec808aa1573695a05c17d,mp-977225,LaNd3,300,-38.18711579,288.79610670947545,56413.2,56.418,672744000.0
1784,5e5ec808aa1573695a05c17e,mp-7388,NaAuF4,300,-44.80306059,178.61602371034638,4944.38,5.23624,197.302
1786,5e5ec808aa1573695a05c180,mp-4649,PdSe2O5,300,-84.18616045,268.0901265846643,3574.43,5.0044,201.761
1787,5e5ec808aa1573695a05c181,mp-28532,CrInBr3,300,-82.19556429,617.0451523861178,3739.49,4.23745,324.741
1788,5e5ec809aa1573695a05c182,mp-694975,Ba3HoUFeO9,300,-223.84686024,539.0597402230773,3929.98,0.00705981,0.0296274
1789,5e5ec809aa1573695a05c183,mp-721180,UH14(NO2)4,300,-617.23092547,899.459964281581,1627.55,0.00864371,0.0230458
1790,5e5ec809aa1573695a05c184,mp-770750,Li3Al(FeO3)2,300,-298.35010293,505.575309865405,2554.12,2.96032,190.669
1791,5e5ec809aa1573695a05c185,mp-2334,DyCu,300,-9.19463738,41.59079304773117,7837.16,7.83694,1381160000.0
1792,5e5ec809aa1573695a05c186,mp-645208,Sr2Co2O5,300,-218.99509093,489.50249115846765,896.781,0.896788,80197500.0
1794,5e5ec809aa1573695a05c188,mp-14526,Na4Hf2(GeO4)3,300,-293.13000026,593.2200067785508,1425.56,9.18502,1214.91
1796,5e5ec80aaa1573695a05c18a,mp-1138,LiF,300,-9.69028318,17.022154048732133,1797.41,7.27764,589.818
1798,5e5ec80aaa1573695a05c18c,mp-696969,Sr(H2N)2,300,-71.8600092,167.30690908065475,3079.24,9.22034,1163.21
1800,5e5ec80aaa1573695a05c18e,mp-619064,PrMnGeO5,300,-119.16798884,206.72721335660907,3647.44,4.39826,253.55
1801,5e5ec80aaa1573695a05c18f,mp-23208,UCl3,300,-46.99506906,208.27208766555827,4783.87,4.78329,11779500.0
1803,5e5ec80aaa1573695a05c191,mp-754061,Na3SnPCO7,300,-162.5315814,372.8182136604411,6068.05,6.095,404.813
1805,5e5ec80baa1573695a05c193,mp-15081,Sm2Se3,300,-117.46861591,524.244175417844,5670.63,9.16087,1368.96
1806,5e5ec80baa1573695a05c194,mp-559932,KTeOF3,300,-223.06283637,855.4366920647466,1158.72,5.77866,454.14
1808,5e5ec80baa1573695a05c196,mp-776663,Li4Ti2V3Fe3O16,300,-201.30572162,293.2154976962456,6309.81,1.10137,57.3581
1809,5e5ec80baa1573695a05c197,mp-867722,PrNdO2,300,-30.32408202,65.5671119793772,10064.0,10.0644,1732100000.0
1810,5e5ec80baa1573695a05c198,mp-14501,Ba(As3Pt2)2,300,-122.86012789,456.37376380557697,7823.56,13.0711,1863.7
1811,5e5ec80baa1573695a05c199,mp-20169,Ce2O3,300,-39.38953067,155.20007979198036,32895.2,32.8911,46823000.0
1812,5e5ec80caa1573695a05c19a,mp-974415,Re3Pb,300,-37.07430722,67.73342836803108,238.523,0.238524,1060860000.0
1813,5e5ec80caa1573695a05c19b,mp-6854,Cs2LiMn(CN)6,300,-120.14800258,308.96880568971375,1004.66,1.00469,18175500.0
1814,5e5ec80caa1573695a05c19c,mp-18504,Ca3(GeAs2)2,300,-163.54656916,906.123136166128,15751.4,13.4164,943.651
1816,5e5ec80caa1573695a05c19e,mp-756703,CdSeO4,300,-115.85928993,320.62522183564926,347.828,10.5607,1668.52
1817,5e5ec80caa1573695a05c19f,mp-696290,CuH8C4N8(ClO)2,300,-147.94537239,307.6066618316923,2399.68,2.39864,11615700.0
1818,5e5ec80caa1573695a05c1a0,mp-18739,BaYMn2O6,300,-151.30622135,243.09006902075637,8762.69,8.76427,379555000.0
1819,5e5ec80caa1573695a05c1a1,mp-571420,Ba(NiP2)2,300,-39.69821301,125.9767965621855,31066.6,31.0614,557686000.0
1820,5e5ec80daa1573695a05c1a2,mp-32539,W(ClO)2,300,-56.38570599,248.73737067588797,2536.07,10.7058,525.183
1821,5e5ec80daa1573695a05c1a3,mp-774314,Ti3MnV2(PO4)6,300,-283.6250359,457.3297351803152,52.2963,0.752235,28.6744
1822,5e5ec80daa1573695a05c1a4,mp-568173,LaMgSi2,300,-78.81176758,345.7654429585883,1271.68,1.27156,252479000.0
1823,5e5ec80daa1573695a05c1a5,mp-779789,Li4Mn3Fe(BO3)4,300,-346.27276996,508.6098349671863,1073.8,7.12662,880.324
1824,5e5ec80daa1573695a05c1a6,mp-770748,Gd3TaO7,300,-502.66533979,620.1275885985104,6495.5,0.991035,19.8368
1825,5e5ec80daa1573695a05c1a7,mp-28914,Cd4P2Br3,300,-191.40593179,2029.873271643834,668.793,9.3957,1901.99
1826,5e5ec80daa1573695a05c1a8,mp-160,B,300,-80.14231912,86.99120174815826,40938.2,14.6929,857.359
1827,5e5ec80daa1573695a05c1a9,mp-26157,LiSb(PO3)4,300,-495.64296505,999.5456070330854,3198.17,2.25194,93.0182
1828,5e5ec80eaa1573695a05c1aa,mp-684712,Gd2S3,300,-406.77561627,892.5104387564999,15649.6,0.0523389,1.99515
1830,5e5ec80eaa1573695a05c1ac,mp-752679,CaGd2O4,300,-145.78631049,234.53353872577102,5352.98,0.453782,22.3186
1831,5e5ec80eaa1573695a05c1ad,mp-626690,TlHO,300,-103.23662027,441.2306078616117,2698.62,9.18065,883.144
1833,5e5ec80eaa1573695a05c1af,mp-569548,CsAuBr3,300,-27.14917335,368.6912642223065,27714.6,27.492,1553.73
1835,5e5ec80faa1573695a05c1b1,mp-707238,KPH2O3,300,-309.52791006,878.3519798784743,580.52,6.96799,240.37
1836,5e5ec80faa1573695a05c1b2,mp-698454,DyH9C5(NO4)2,300,-162.63507158,256.0862288400828,4114.37,1.43457,46.9889
1837,5e5ec80faa1573695a05c1b3,mp-12644,mp-12644,300,-77.26448536,152.1479324916625,5422.62,15.8303,895.296
1838,5e5ec80faa1573695a05c1b4,mp-675022,CsPbCl3,300,-17.69625835,188.33502158219946,20581.1,11.1486,1256.22
1839,5e5ec80faa1573695a05c1b5,mp-28326,LiGaBr4,300,-72.29080133,777.0965666175694,651.91,8.3153,800.906
1840,5e5ec80faa1573695a05c1b6,mp-758259,Li4Ti3Cu3(TeO8)2,300,-178.85935671,313.6761616497893,3016.13,3.01646,12059500.0
1841,5e5ec80faa1573695a05c1b7,mp-31312,Ga9Rh2,300,-91.48970833,374.07629103793084,22458.0,22.4636,426385000.0
1842,5e5ec80faa1573695a05c1b8,mp-22563,Gd(LuS2)3,300,-146.26554146,447.8838349116409,24881.8,0.293701,14.9237
1844,5e5ec810aa1573695a05c1ba,mp-542200,CdAg4Ge2S7,300,-108.91358547,656.4936994524129,777.566,10.7617,3085.5
1845,5e5ec810aa1573695a05c1bb,mp-12236,Er3Ga5O12,300,-558.52456798,942.2310211514332,571.242,10.8126,1568.11
1847,5e5ec810aa1573695a05c1bd,mp-554808,SnH22(Cl3O5)2,300,-356.63545934,936.4218567074148,993.147,2.03147,10.5017
1848,5e5ec810aa1573695a05c1be,mp-972837,SiBi3,300,-15.37682584,112.47194723848555,1773.04,1.77301,4492360000.0
1849,5e5ec810aa1573695a05c1bf,mp-1373,Nb3Ge,300,-71.98824438,139.12569671776546,312680.0,312.652,610043000.0
1851,5e5ec837aa1573695a05c47d,mp-3734,NdSi2Ni,300,-49.35891861,138.53812671113164,21243.0,21.2452,981191000.0
1852,5e5ec838aa1573695a05c47e,mp-864662,HoCl3,300,-37.94127478,299.2920991737974,1995.7,8.10394,559.39
1854,5e5ec838aa1573695a05c480,mp-5836,ThSiO4,300,-105.67066869,164.7362393311746,8879.39,4.18457,261.538
1855,5e5ec838aa1573695a05c481,mp-763609,Li4Mn5O10,300,-126.72466594,206.0470285065271,826.014,3.75197,197.024
1856,5e5ec838aa1573695a05c482,mp-21774,Ca2Sn5Pt3,300,-198.15754964,906.2557605372665,10257.1,10.2549,452116000.0
1857,5e5ec838aa1573695a05c483,mp-13948,Cs2HfF6,300,-54.34208282,187.04289706035618,131.621,8.79596,1023.94
1859,5e5ec839aa1573695a05c485,mp-761314,Ga2NiO4,300,-79.63514859,147.34869297034408,867.032,8.9289,2187.8
1860,5e5ec839aa1573695a05c486,mp-568053,Tb4Ga12Pt,300,-71.74449689,324.71290706301517,17067.7,17.0627,458006000.0
1861,5e5ec839aa1573695a05c487,mp-17153,Ba(TbTe2)2,300,-138.37003932,1020.4960813746862,9696.23,11.5257,1202.86
1863,5e5ec839aa1573695a05c489,mp-559514,Nd4S3NCl3,300,-136.42737186,523.6922373730946,9108.44,4.62878,197.044
1864,5e5ec839aa1573695a05c48a,mp-28593,Li3BrO,300,-20.75354594,64.28197245596151,4447.69,13.998,1369.83
1865,5e5ec839aa1573695a05c48b,mp-557724,KBiF6,300,-67.77734852,304.43828574035535,500.354,4.95169,347.838
1866,5e5ec839aa1573695a05c48c,mp-676629,Sm2Th8O19,300,-272.98913644,442.4466059319892,1556.6,7.7761,617.637
1867,5e5ec83aaa1573695a05c48d,mp-7188,Al2Os,300,-20.40402001,42.248166510770616,35792.6,12.508,752.504
1868,5e5ec83aaa1573695a05c48e,mp-777462,Li4Ni3Sn3(SbO8)2,300,-159.55848511,319.59751173819194,1588.98,9.42986,1551.37
1870,5e5ec83aaa1573695a05c490,mp-9203,Al6Cd4SO12,300,-143.45663989,357.9747079416195,261.974,9.94596,1380.48
1872,5e5ec83aaa1573695a05c492,mp-504727,EuBrO,300,-47.61191922,130.97405254276148,2980.83,2.9807,48816000.0
1875,5e5ec83baa1573695a05c495,mp-554355,CaF2,300,-16.85577195,42.49978005705049,2288.41,7.67888,627.928
1876,5e5ec83baa1573695a05c496,mp-698491,NaCa2Al4H8C4ClO20,300,-525.7242504,849.4098845863873,958.276,6.55482,828.896
1877,5e5ec83baa1573695a05c497,mp-1969,NbSb2,300,-38.3389451,138.85575113521588,8926.57,8.91564,74532800.0
1878,5e5ec83baa1573695a05c498,mp-780854,Fe4O7F,300,-147.15334536,258.33193576822606,6158.27,6.15854,59967900.0
1880,5e5ec83baa1573695a05c49a,mp-10636,SrSb2,300,-23.87917128,195.14631421413011,70332.0,70.6103,49239000.0
1881,5e5ec83baa1573695a05c49b,mp-10852,La(BC)2,300,-77.88699804,116.24345716536311,7384.24,7.38481,930058000.0
1882,5e5ec83baa1573695a05c49c,mp-6930,SiO2,300,-71.13119957,117.92537435235172,942.193,9.07391,1118.78
1883,5e5ec83caa1573695a05c49d,mp-555487,SnO2,300,-225.78464526,450.6937449433529,766.075,12.1565,2322.25
1884,5e5ec83caa1573695a05c49e,mp-567483,CdI2,300,-34.35544898,722.7640335830064,5208.81,11.8347,622.095
1885,5e5ec83caa1573695a05c49f,mp-30474,Ca11Ga7,300,-100.52623725,1046.1489160581605,21.0926,0.0210933,89740200.0
1886,5e5ec83caa1573695a05c4a0,mp-569743,Ti4MnBi2,300,-100.82601501,276.68910403279585,26841.1,26.8365,95092700.0
1887,5e5ec83caa1573695a05c4a1,mp-605824,Cs4CO4,300,-43.58970194,242.9917653937003,539.493,9.27464,1107.63
1888,5e5ec83caa1573695a05c4a2,mp-555743,LiZnPO4,300,-695.16239898,1404.0580197102727,147.663,9.34536,871.554
1889,5e5ec83caa1573695a05c4a3,mp-561052,Ba4Na2CaTi3Si4(SO13)2,300,-307.91434756,585.06795462372,1397.3,3.39149,139.356
1890,5e5ec83caa1573695a05c4a4,mp-558725,Ba5Ru2Br2O9,300,-225.77688325,791.3739767665,1785.81,2.14199,96.5404
1891,5e5ec83daa1573695a05c4a5,mp-541070,Ta2NiSe5,300,-105.6904228,377.82172214947985,4099.58,4.11329,8999540.0
1892,5e5ec83daa1573695a05c4a6,mp-554741,KErP2S7,300,-220.60995971,1090.426591259008,3049.89,4.3241,161.933
1893,5e5ec83daa1573695a05c4a7,mp-770534,Li2Mn3O7,300,-160.15609822,251.22835558943194,914.63,6.1541,369.067
1894,5e5ec83daa1573695a05c4a8,mp-984107,K3IO5,300,-79.56166251,332.93555099201,1139.61,7.60557,751.979
1895,5e5ec83daa1573695a05c4a9,mp-27318,Sb3(BrF8)2,300,-175.26485716,793.1863438886783,656.069,0.655242,118336.0
1897,5e5ec83daa1573695a05c4ab,mp-975887,PrNd3,300,-19.03271821,141.45430273363183,1304.03,1.30405,972564000.0
1899,5e5ec83eaa1573695a05c4ad,mp-17722,PrTaO4,300,-222.31964587,329.92596394458366,2965.62,8.76795,425.194
1900,5e5ec83eaa1573695a05c4ae,mp-10633,TmS2,300,-25.38759073,116.68397234367512,26644.3,26.6453,1527780000.0
1901,5e5ec83eaa1573695a05c4af,mp-18073,K7TaAs4,300,-87.61812279,807.515758931061,849.277,6.98948,718.997
1902,5e5ec83eaa1573695a05c4b0,mp-542817,UPt,300,-147.11730553,350.95608565584376,71257.1,71.2509,61019300.0
1903,5e5ec83eaa1573695a05c4b1,mp-774305,LiCo2NiO6,300,-53.74818191,100.60063362461568,4380.54,3.74644,493.588
1904,5e5ec83eaa1573695a05c4b2,mp-768947,Li10Zn3(GeO4)4,300,-183.15947384,367.71269012297734,731.442,9.3128,1143.34
1905,5e5ec83eaa1573695a05c4b3,mp-600045,SiO2,300,-758.36322416,1850.4453604010032,2451.11,8.2926,932.281
1906,5e5ec83eaa1573695a05c4b4,mp-623463,TbMn5Ge3,300,-258.80215013,702.6146951281042,9974.32,9.97449,94688800.0
1907,5e5ec83eaa1573695a05c4b5,mp-16721,TmAl,300,-72.30477645,363.32238003981325,18545.6,18.5437,234000000.0
1908,5e5ec83faa1573695a05c4b6,mp-9023,ScSiAu,300,-34.52570357,107.94142072292728,42587.0,42.6433,127684000.0
1909,5e5ec83faa1573695a05c4b7,mp-6800,KLiSO4,300,-80.6478395,207.47390192811073,929.207,8.34565,899.723
1910,5e5ec83faa1573695a05c4b8,mp-23285,CeBi,300,-11.39678455,69.34831062922693,55703.7,55.6995,89463100.0
1912,5e5ec83faa1573695a05c4ba,mp-843,Th2Fe17,300,-159.07871388,263.25553020656116,1365.92,1.36591,122998000.0
1913,5e5ec83faa1573695a05c4bb,mp-1935,BaMg2,300,-21.51723517,407.4671761701853,14424.2,14.422,366754000.0
1916,5e5ec840aa1573695a05c4be,mp-780722,Y6N2O5,300,-115.47153015,195.89498231283935,13025.1,13.0272,711924000.0
1917,5e5ec840aa1573695a05c4bf,mp-755609,Y2SeO2,300,-41.50446956,90.41574583564824,22655.0,5.82608,150.224
1918,5e5ec840aa1573695a05c4c0,mp-764340,Li2FeSiO4,300,-211.02739423,359.98852140445416,37.7904,6.48078,1219.52
1919,5e5ec840aa1573695a05c4c1,mp-14753,Li7TaN4,300,-545.93923349,956.1309652500123,1092.8,9.72237,831.618
1923,5e5ec842aa1573695a05c4c5,mp-754011,Li(BiO2)3,300,-109.75663591,303.1306295398126,1715.1,1.71521,99053200.0
1924,5e5ec842aa1573695a05c4c6,mp-571386,CuCl,300,-6.35399991,33.393401971435026,2895.6,10.9755,2019.02
1925,5e5ec842aa1573695a05c4c7,mp-675514,Ce3AsS3,300,-190.81846534,642.3431459971183,5479.99,5.47966,15026200.0
1926,5e5ec842aa1573695a05c4c8,mp-567963,Lu5Ir2,300,-90.99790888,344.180062002943,11556.8,11.5563,146003000.0
1927,5e5ec842aa1573695a05c4c9,mp-30618,DySnPd,300,-66.20728177,268.38979122837515,7833.39,7.83267,550728000.0
1928,5e5ec842aa1573695a05c4ca,mp-560581,LiBeH8CNOF4,300,-349.59028891,621.5031073774901,629.343,7.39255,601.115
1929,5e5ec842aa1573695a05c4cb,mp-667336,Cs4Zr3Te16,300,-386.21489376,3765.61618790204,4472.49,3.74887,228.485
1930,5e5ec842aa1573695a05c4cc,mp-542832,Ba3Lu4O9,300,-120.56373708,262.8948148925786,2637.55,8.63294,1030.21
1931,5e5ec842aa1573695a05c4cd,mp-973886,Lu2CoRh,300,-26.01756507,72.7315037540287,4780.75,4.78086,729439000.0
1932,5e5ec843aa1573695a05c4ce,mp-6665,Ba4LiW2N7,300,-424.38301338,1074.050791251532,1203.59,6.81623,475.509
1933,5e5ec843aa1573695a05c4cf,mp-20637,SmCuPb,300,-27.49167824,142.2343923485614,20375.2,20.3908,186832000.0
1934,5e5ec843aa1573695a05c4d0,mp-13027,YbZnAu,300,-32.95207207,253.872295387917,3984.78,3.9846,889178000.0
1935,5e5ec843aa1573695a05c4d1,mp-779096,Tm3TaO7,300,-391.19665706,577.8911270112981,4890.25,5.9321,190.3
1936,5e5ec843aa1573695a05c4d2,mp-631336,LaMgNb2,300,-24.15954162,87.01226435055038,13308.4,13.3087,863036000.0
1937,5e5ec843aa1573695a05c4d3,mp-9081,CsNdS2,300,-21.11561106,126.93260521125373,7219.92,14.7163,872.469
1939,5e5ec843aa1573695a05c4d5,mp-558566,Ba5Er2ZrAl2O13,300,-341.05145288,789.2864241688324,2145.3,6.56219,697.888
1940,5e5ec844aa1573695a05c4d6,mp-680813,SrIn6Cu7,300,-387.71140913,2082.32583318169,23466.2,23.4575,295245000.0
1941,5e5ec844aa1573695a05c4d7,mp-979041,Tm(AlC)3,300,-91.35705875,173.76466721845506,27274.9,30.3063,220958.0
1942,5e5ec844aa1573695a05c4d8,mp-752733,TiGa2O5,300,-112.9655226,168.13261066803534,5342.7,7.9465,397.848
1943,5e5ec844aa1573695a05c4d9,mp-19023,YbCrO4,300,-83.20715169,163.05708376488116,1699.3,5.42067,375.879
1944,5e5ec844aa1573695a05c4da,mp-764345,CrPO4,300,-181.73982099,264.7455113009569,1310.34,3.73751,254.107
1945,5e5ec844aa1573695a05c4db,mp-558667,S3N3ClO2,300,-196.81293224,726.3714901426799,387.081,1.95765,51.6008
1947,5e5ec845aa1573695a05c4dd,mp-23406,Cs2PtCl6,300,-30.19577222,299.56258406087113,1462.49,8.22987,446.105
1948,5e5ec845aa1573695a05c4de,mp-8719,K2MnTe2,300,-42.91117013,375.8725371388708,6681.68,1.89357,86.6341
1949,5e5ec845aa1573695a05c4df,mp-557614,Cd(PO3)2,300,-236.56153105,497.0530466429147,439.584,9.21045,866.345
1950,5e5ec845aa1573695a05c4e0,mp-778768,Li2Co3NiO8,300,-76.85464288,134.77305956359245,24759.5,24.755,136210000.0
1951,5e5ec845aa1573695a05c4e1,mp-616026,Sr3InP3,300,-122.58144439,788.6935645420201,10788.3,17.0761,1414.69
1952,5e5ec845aa1573695a05c4e2,mp-695398,Na3PH24SO15,300,-428.8962524,944.0213488732256,228.574,0.618376,17.7765
1953,5e5ec845aa1573695a05c4e3,mp-2943,KY3F10,300,-189.44084356,400.91617881511684,321.924,6.51073,556.144
1955,5e5ec846aa1573695a05c4e5,mp-684027,Mg3(MnAl9)2,300,-185.86665644,749.4288349218932,1869.72,1.86953,105325000.0
1956,5e5ec846aa1573695a05c4e6,mp-24515,RbAl(H2N)4,300,-123.6316631,378.5700623489461,22915.1,22.9087,29529000.0
1957,5e5ec846aa1573695a05c4e7,mp-571651,TiSe,300,-54.46679021,141.53759477152153,32240.8,32.2485,168920000.0
1958,5e5ec846aa1573695a05c4e8,mp-9977,Er2FeC4,300,-113.33031496,176.9536241212049,21435.1,21.462,88285900.0
1959,5e5ec846aa1573695a05c4e9,mp-23427,Ti3(BiO3)4,300,-277.58141576,502.82749767764136,2330.45,5.30052,294.585
1960,5e5ec846aa1573695a05c4ea,mp-551,BaAl2,300,-20.01398737,155.7200765085245,28732.0,28.7291,1145650000.0
1961,5e5ec846aa1573695a05c4eb,mp-560441,BaZn2Si2O7,300,-158.73772678,349.7526445786047,1225.89,9.42448,1279.81
1962,5e5ec846aa1573695a05c4ec,mp-29554,WBr5,300,-143.64350793,1293.4612121069224,13919.3,13.9254,12215500.0
1963,5e5ec846aa1573695a05c4ed,mp-557870,LaF3,300,-106.21790784,206.27350432871745,2244.88,1.29247,18.5428
1964,5e5ec847aa1573695a05c4ee,mp-556649,Li4Ga3Si3BrO12,300,-295.31843481,651.4356246005323,118.312,9.44215,890.213
1965,5e5ec847aa1573695a05c4ef,mp-761025,Rb3InO3,300,-119.40047553,664.9635494361901,81.8737,9.5691,1489.05
1966,5e5ec847aa1573695a05c4f0,mp-17279,SiO2,300,-379.22180307,977.7528041767716,196.25,8.17301,815.114
1968,5e5ec847aa1573695a05c4f2,mp-540644,Sn4SI6,300,-69.33762913,840.5444814710709,3974.8,9.29297,914.78
1970,5e5ec847aa1573695a05c4f4,mp-557668,MnPtF6,300,-39.80407859,117.75687798109283,1959.2,4.88165,200.306
